Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-03-12,Seated Shoulder Press,Shoulders,12.0,kgs,5,,,,
2026-03-12,Seated Shoulder Press,Shoulders,12.0,kgs,5,,,,
2026-03-12,Seated Shoulder Press,Shoulders,12.0,kgs,6,,,,10-8
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,
2026-03-12,Flat Barbell Bench Press,Chest,32.5,kgs,2,,,,8
2026-03-12,Push Up Knees,Chest,0.0,kgs,20,,,,
2026-03-12,Push Up Knees,Chest,0.0,kgs,20,,,,
2026-03-12,Push Up Knees,Chest,0.0,kgs,20,,,,Shoulder press : 10-8 Bench : 8  Push up : 10
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,
2026-03-14,Deadlift,Back,70.0,kgs,2,,,,8
2026-03-14,Lat Pulldown,Back,39.0,kgs,9,,,,
2026-03-14,Lat Pulldown,Back,39.0,kgs,9,,,,
2026-03-14,Lat Pulldown,Back,39.0,kgs,9,,,,Deadlift : 8 Lat : 9
2026-03-17,Barbell Squat,Legs,52.5,kgs,1,,,,
2026-03-17,Barbell Squat,Legs,52.5,kgs,1,,,,
2026-03-17,Barbell Squat,Legs,52.5,kgs,1,,,,
2026-03-17,Barbell Squat,Legs,52.5,kgs,1,,,,
2026-03-17,Barbell Squat,Legs,52.5,kgs,1,,,,8
2026-03-17,Seated Leg Curl Machine,Legs,39.0,kgs,9,,,,
2026-03-17,Seated Leg Curl Machine,Legs,39.0,kgs,9,,,,9
2026-03-17,Crunch,Abs,14.0,kgs,10,,,,
2026-03-17,Crunch,Abs,14.0,kgs,10,,,,Squat : 8 Leg curl : 9 Crunch : 7
2026-03-19,Seated Shoulder Press,Shoulders,14.0,kgs,2,,,,
2026-03-19,Seated Shoulder Press,Shoulders,14.0,kgs,2,,,,
2026-03-19,Seated Shoulder Press,Shoulders,14.0,kgs,2,,,,
2026-03-19,Seated Shoulder Press,Shoulders,14.0,kgs,1,,,,
2026-03-19,Seated Shoulder Press,Shoulders,14.0,kgs,0,,,,a�chec  10
2026-03-19,Flat Barbell Bench Press,Chest,35.0,kgs,1,,,,
2026-03-19,Flat Barbell Bench Press,Chest,35.0,kgs,1,,,,
2026-03-19,Flat Barbell Bench Press,Chest,35.0,kgs,1,,,,
2026-03-19,Flat Barbell Bench Press,Chest,35.0,kgs,1,,,,
2026-03-19,Flat Barbell Bench Press,Chest,35.0,kgs,1,,,,9
2026-03-19,Push Up,Chest,0.0,kgs,6,,,,
2026-03-19,Push Up,Chest,0.0,kgs,6,,,,
2026-03-19,Push Up,Chest,0.0,kgs,6,,,,Shoulder press : 10 Bench : 9 Push up : 8
2026-03-21,Deadlift,Back,75.0,kgs,1,,,,
2026-03-21,Deadlift,Back,75.0,kgs,1,,,,
2026-03-21,Deadlift,Back,75.0,kgs,1,,,,
2026-03-21,Deadlift,Back,75.0,kgs,1,,,,
2026-03-21,Deadlift,Back,75.0,kgs,1,,,,8
2026-03-21,Lat Pulldown,Back,39.0,kgs,10,,,,
2026-03-21,Lat Pulldown,Back,39.0,kgs,10,,,,9
2026-03-21,Seated Cable Row,Back,32.0,kgs,9,,,,
2026-03-21,Seated Cable Row,Back,32.0,kgs,9,,,,Deadlift : 8 Lat : 9 Seated row : 9
2026-03-23,Barbell Squat,Legs,40.0,kgs,6,,,,
2026-03-23,Barbell Squat,Legs,40.0,kgs,6,,,,7
2026-03-23,Deadlift,Back,77.5,kgs,1,,,,
2026-03-23,Deadlift,Back,77.5,kgs,1,,,,
2026-03-23,Deadlift,Back,77.5,kgs,1,,,,
2026-03-23,Deadlift,Back,77.5,kgs,1,,,,9
2026-03-23,Crunch,Abs,16.0,kgs,11,,,,
2026-03-23,Crunch,Abs,16.0,kgs,11,,,,7
2026-03-26,Seated Shoulder Press,Shoulders,14.0,kgs,2,,,,
2026-03-26,Seated Shoulder Press,Shoulders,14.0,kgs,2,,,,
2026-03-26,Seated Shoulder Press,Shoulders,14.0,kgs,1,,,,
2026-03-26,Seated Shoulder Press,Shoulders,14.0,kgs,0,,,,10
2026-03-26,Flat Barbell Bench Press,Chest,37.5,kgs,0,,,,
2026-03-26,Flat Barbell Bench Press,Chest,37.5,kgs,1,,,,
2026-03-26,Flat Barbell Bench Press,Chest,37.5,kgs,1,,,,
2026-03-26,Flat Barbell Bench Press,Chest,37.5,kgs,1,,,,
2026-03-26,Flat Barbell Bench Press,Chest,37.5,kgs,1,,,,9
2026-03-26,Push Up,Chest,0.0,kgs,8,,,,
2026-03-26,Push Up,Chest,0.0,kgs,8,,,,
2026-03-26,Push Up,Chest,0.0,kgs,8,,,,7
2026-04-03,Barbell Squat,Legs,55.0,kgs,1,,,,
2026-04-03,Barbell Squat,Legs,60.0,kgs,1,,,,
2026-04-03,Barbell Squat,Legs,65.0,kgs,0,,,,
2026-04-03,Flat Barbell Bench Press,Chest,37.5,kgs,1,,,,
2026-04-03,Flat Barbell Bench Press,Chest,40.0,kgs,0,,,,
2026-04-03,Flat Barbell Bench Press,Chest,40.0,kgs,0,,,,
2026-04-03,Deadlift,Back,80.0,kgs,1,,,,
2026-04-03,Deadlift,Back,82.5,kgs,1,,,,
2026-04-03,Deadlift,Back,85.0,kgs,1,,,,
2026-04-13,Barbell Squat,Legs,20.0,kgs,4,,,,Pied a� plat Mais peut-on vrm appeler ca des squats ?
2026-04-13,Barbell Squat,Legs,20.0,kgs,3,,,,Mhhh
2026-04-13,Barbell Squat,Legs,20.0,kgs,2,,,,Essai front
2026-04-13,Barbell Squat,Legs,20.0,kgs,2,,,,Euuu laisse tomber
2026-04-13,Deadlift,Back,50.0,kgs,6,,,,
2026-04-13,Deadlift,Back,50.0,kgs,6,,,,
2026-04-13,Deadlift,Back,50.0,kgs,6,,,,
2026-04-13,Pull Up,Back,0.0,kgs,3,,,,
2026-04-13,Pull Up,Back,0.0,kgs,3,,,,
2026-04-13,Pull Up,Back,0.0,kgs,3,,,,
2026-04-13,Pull Up,Back,0.0,kgs,2,,,,
2026-04-21,Barbell Squat,Legs,20.0,kgs,6,,,,Sans cale
2026-04-21,Barbell Squat,Legs,20.0,kgs,3,,,,Avec
2026-04-21,Barbell Squat,Legs,20.0,kgs,5,,,,Sans
2026-04-21,Barbell Squat,Legs,20.0,kgs,4,,,,Avec
2026-04-21,Barbell Squat,Legs,20.0,kgs,5,,,,Sans
2026-04-21,Barbell Squat,Legs,20.0,kgs,4,,,,Avec
2026-04-21,Deadlift,Back,50.0,kgs,6,,,,
2026-04-21,Deadlift,Back,50.0,kgs,6,,,,
2026-04-21,Deadlift,Back,50.0,kgs,6,,,,
2026-04-21,Pull Up,Back,0.0,kgs,3,,,,
2026-04-21,Pull Up,Back,0.0,kgs,3,,,,
2026-04-21,Band Assisted Pull Up,Back,15.0,kgs,3,,,,
2026-04-21,Band Assisted Pull Up,Back,15.0,kgs,4,,,,
2026-04-21,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-04-21,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-04-21,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-04-23,Push Up,Chest,0.0,kgs,6,,,,
2026-04-23,Burpees,All,0.0,kgs,10,,,,
2026-04-23,Fentes,Legs,10.0,kgs,8,,,,
2026-04-23,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-04-23,Wall Sit,Legs,,,,0.0,m,0:00:30,
2026-04-23,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-04-23,Push Up,Chest,0.0,kgs,6,,,,
2026-04-23,Burpees,All,0.0,kgs,10,,,,
2026-04-23,Fentes,Legs,10.0,kgs,12,,,,
2026-04-23,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-04-23,Wall Sit,Legs,,,,0.0,m,0:00:30,
2026-04-23,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-04-23,Push Up,Chest,0.0,kgs,6,,,,
2026-04-23,Burpees,All,0.0,kgs,10,,,,
2026-04-23,Fentes,Legs,10.0,kgs,12,,,,
2026-04-23,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-04-23,Wall Sit,Legs,,,,0.0,m,0:00:30,
2026-04-23,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-04-27,Deadlift,Back,60.0,kgs,6,,,,
2026-04-27,Deadlift,Back,60.0,kgs,6,,,,
2026-04-27,Deadlift,Back,60.0,kgs,6,,,,
2026-04-27,Deadlift,Back,60.0,kgs,6,,,,
2026-04-27,Pull Up,Back,0.0,kgs,3,,,,
2026-04-27,Pull Up,Back,0.0,kgs,3,,,,
2026-04-27,Pull Up,Back,0.0,kgs,3,,,,
2026-04-27,Seated Shoulder Press,Shoulders,10.0,kgs,6,,,,
2026-04-27,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-04-27,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-04-29,Box Jump,Legs,0.0,kgs,8,,,,20
2026-04-29,Box Jump,Legs,0.0,kgs,8,,,,
2026-04-29,Box Jump,Legs,0.0,kgs,8,,,,
2026-04-29,Sandbag Carry,All,,,,60.0,m,0:00:00,
2026-04-29,Sandbag Carry,All,,,,60.0,m,0:00:00,
2026-04-29,Calf Raise,Legs,6.0,kgs,10,,,,
2026-04-29,Calf Raise,Legs,6.0,kgs,10,,,,
2026-04-29,Calf Raise,Legs,6.0,kgs,10,,,,
2026-04-29,Calf Raise,Legs,6.0,kgs,10,,,,
2026-04-29,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-04-29,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-04-29,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-04-29,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-04-29,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-04-29,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-04-29,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-04-29,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-04-29,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-04-29,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-04-29,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-02,Push Up,Chest,0.0,kgs,6,,,,
2026-05-02,Burpees,All,0.0,kgs,10,,,,
2026-05-02,Fentes,Legs,10.0,kgs,12,,,,
2026-05-02,Farmer's Carry,All,,,,30.0,m,0:00:00,40 total
2026-05-02,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-02,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-05-02,Push Up,Chest,0.0,kgs,6,,,,
2026-05-02,Burpees,All,0.0,kgs,10,,,,
2026-05-02,Fentes,Legs,10.0,kgs,12,,,,
2026-05-02,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-02,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-02,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-05-02,Push Up,Chest,0.0,kgs,6,,,,
2026-05-02,Burpees,All,0.0,kgs,10,,,,
2026-05-02,Fentes,Legs,10.0,kgs,12,,,,
2026-05-02,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-02,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-02,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-05-05,Barbell Squat,Legs,30.0,kgs,5,,,,Douleur Periostites
2026-05-05,Deadlift,Back,60.0,kgs,6,,,,
2026-05-05,Deadlift,Back,60.0,kgs,6,,,,
2026-05-05,Deadlift,Back,60.0,kgs,6,,,,
2026-05-05,Deadlift,Back,70.0,kgs,3,,,,
2026-05-05,Triceps Push Down (Barre),Triceps,15.8,kgs,9,,,,
2026-05-05,Triceps Push Down (Barre),Triceps,15.8,kgs,9,,,,
2026-05-05,Triceps Push Down (Barre),Triceps,15.8,kgs,9,,,,
2026-05-05,Seated Shoulder Press,Shoulders,10.0,kgs,10,,,,Grosse douleur Epaule droite muscle bloque
2026-05-05,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-05,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-05,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-05,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-05,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-05,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-05,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-05,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-05,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-05,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-05,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-05,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-05,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-05,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-05,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-05,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-07,Box Jump,Legs,0.0,kgs,8,,,,3
2026-05-07,Box Jump,Legs,0.0,kgs,8,,,,
2026-05-07,Box Jump,Legs,0.0,kgs,8,,,,
2026-05-07,Box Jump,Legs,0.0,kgs,8,,,,
2026-05-07,Sandbag Carry,All,,,,60.0,m,0:00:00,25kg
2026-05-07,Sandbag Carry,All,,,,60.0,m,0:00:00,
2026-05-07,Burpees,All,0.0,kgs,20,,,,
2026-05-08,Push Up,Chest,0.0,kgs,6,,,,
2026-05-08,Push Up,Chest,0.0,kgs,6,,,,
2026-05-08,Push Up,Chest,0.0,kgs,6,,,,
2026-05-08,Burpees,All,0.0,kgs,10,,,,
2026-05-08,Burpees,All,0.0,kgs,10,,,,
2026-05-08,Burpees,All,0.0,kgs,10,,,,
2026-05-08,Fentes,Legs,8.0,kgs,12,,,,
2026-05-08,Fentes,Legs,8.0,kgs,12,,,,
2026-05-08,Fentes,Legs,8.0,kgs,12,,,,
2026-05-08,Farmer's Carry,All,,,,30.0,m,0:00:00,Pas bcp
2026-05-08,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-08,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-08,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-08,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-08,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-08,Plank,Abs,0.0,kgs,,,,0:00:30,
2026-05-08,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-05-08,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-05-11,Deadlift,Back,60.0,kgs,6,,,,
2026-05-11,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-11,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-11,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,Pas de douleur Epaule droite legere douleur a� gauche qui tire (tendons, mouvement etirement vers l'arriere)
2026-05-11,Deadlift,Back,60.0,kgs,6,,,,
2026-05-11,Deadlift,Back,60.0,kgs,6,,,,
2026-05-11,Lat Pulldown,Back,32.0,kgs,12,,,,Sans strap
2026-05-11,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-11,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-11,Triceps Push Down (Barre),Triceps,15.8,kgs,9,,,,
2026-05-11,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-05-11,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-05-11,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-11,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-11,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-11,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-11,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-11,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-11,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-11,Demi-chaise Periostites,Legs,0.0,kgs,10,,,,
2026-05-11,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-11,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-11,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-11,2 Exos Elastiques Periostites Fibulaires,Legs,0.0,kgs,10,,,,
2026-05-11,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-11,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-11,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-11,Periostites Mur,Legs,0.0,kgs,50,,,,
2026-05-20,Deadlift,Back,60.0,kgs,6,,,,
2026-05-20,Deadlift,Back,60.0,kgs,6,,,,
2026-05-20,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-20,Deadlift,Back,60.0,kgs,6,,,,
2026-05-20,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-20,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-20,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-20,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-20,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-20,Cable Overhead Triceps Extension,Triceps,8.0,kgs,10,,,,Hauteur poulie 8
2026-05-20,Cable Overhead Triceps Extension,Triceps,8.0,kgs,10,,,,
2026-05-20,Cable Overhead Triceps Extension,Triceps,9.0,kgs,10,,,,
2026-05-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-05-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-05-20,Seated Leg Curl Machine,Legs,25.0,kgs,10,,,,
2026-05-26,Pull Up,Back,0.0,kgs,2,,,,Manque le haut (arra�t au nez)
2026-05-26,Pull Up,Back,0.0,kgs,2,,,,
2026-05-26,Pull Up,Back,0.0,kgs,2,,,,
2026-05-26,Pull Up,Back,0.0,kgs,2,,,,
2026-05-26,Pull Up,Back,0.0,kgs,3,,,,
2026-05-26,Bench Dip,Triceps,0.0,kgs,10,,,,Sur demi cube (glute plyo box)
2026-05-26,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-05-26,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-05-26,Bench Dip,Triceps,0.0,kgs,10,,,,
2026-05-26,Box Jump,Legs,0.0,kgs,8,,,,24
2026-05-26,Box Jump,Legs,0.0,kgs,8,,,,
2026-05-26,Box Jump,Legs,0.0,kgs,8,,,,20
2026-05-26,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-26,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-26,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-26,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-26,Crunch,Abs,10.0,kgs,10,,,,
2026-05-26,Crunch,Abs,16.0,kgs,10,,,,
2026-05-26,V Abs,Abs,0.0,kgs,20,,,,1=D ou G
2026-05-26,V Abs,Abs,0.0,kgs,20,,,,
2026-05-26,V Abs,Abs,0.0,kgs,20,,,,
2026-05-28,Deadlift,Back,60.0,kgs,6,,,,
2026-05-28,Deadlift,Back,60.0,kgs,6,,,,
2026-05-28,Deadlift,Back,60.0,kgs,6,,,,
2026-05-28,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-28,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-05-28,Seated Shoulder Press,Shoulders,10.0,kgs,8,,,,
2026-05-28,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-28,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-28,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-05-28,Cable Overhead Triceps Extension,Triceps,8.0,kgs,10,,,,
2026-05-28,Cable Overhead Triceps Extension,Triceps,8.0,kgs,10,,,,
2026-05-28,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-05-28,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-05-28,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-28,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-28,Calf Raise,Legs,4.0,kgs,10,,,,
2026-05-28,Calf Raise,Legs,6.0,kgs,10,,,,
2026-05-28,Seated Leg Curl Machine,Legs,25.0,kgs,12,,,,
2026-05-28,Seated Leg Curl Machine,Legs,25.0,kgs,15,,,,
2026-05-28,Seated Leg Curl Machine,Legs,32.0,kgs,9,,,,
2026-05-29,Push Up,Chest,0.0,kgs,6,,,,
2026-05-29,Push Up,Chest,0.0,kgs,6,,,,
2026-05-29,Push Up,Chest,0.0,kgs,6,,,,
2026-05-29,Burpees,All,0.0,kgs,10,,,,
2026-05-29,Burpees,All,0.0,kgs,10,,,,
2026-05-29,Burpees,All,0.0,kgs,10,,,,
2026-05-29,Fentes,Legs,10.0,kgs,10,,,,
2026-05-29,Fentes,Legs,10.0,kgs,10,,,,
2026-05-29,Fentes,Legs,10.0,kgs,10,,,,
2026-05-29,Farmer's Carry,All,,,,30.0,m,0:00:00,40 au total
2026-05-29,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-29,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-05-29,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-29,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-29,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-05-29,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-05-29,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-05-29,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-06-01,Pull Up,Back,0.0,kgs,3,,,,
2026-06-01,Pull Up,Back,0.0,kgs,3,,,,
2026-06-01,Pull Up,Back,0.0,kgs,3,,,,
2026-06-01,Pull Up,Back,0.0,kgs,3,,,,
2026-06-01,Pull Up,Back,0.0,kgs,3,,,,
2026-06-01,Bench Dip,Triceps,0.0,kgs,15,,,,Glute plyo box
2026-06-01,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-01,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-01,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-01,Crunch,Abs,10.0,kgs,10,,,,
2026-06-01,Crunch,Abs,10.0,kgs,15,,,,
2026-06-01,V Abs,Abs,0.0,kgs,20,,,,
2026-06-01,V Abs,Abs,0.0,kgs,20,,,,
2026-06-01,V Abs,Abs,0.0,kgs,20,,,,
2026-06-01,Push Up,Chest,0.0,kgs,8,,,,
2026-06-01,Push Up,Chest,0.0,kgs,8,,,,
2026-06-01,Push Up,Chest,0.0,kgs,8,,,,
2026-06-01,Calf Raise,Legs,6.0,kgs,10,,,,
2026-06-01,Calf Raise,Legs,6.0,kgs,10,,,,
2026-06-01,Calf Raise,Legs,6.0,kgs,10,,,,
2026-06-01,Calf Raise,Legs,6.0,kgs,10,,,,
2026-06-01,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-01,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-01,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-02,Deadlift,Back,60.0,kgs,6,,,,
2026-06-02,Deadlift,Back,60.0,kgs,4,,,,
2026-06-02,Deadlift,Back,60.0,kgs,3,,,,
2026-06-02,Seated Shoulder Press,Shoulders,8.0,kgs,10,,,,
2026-06-02,Seated Shoulder Press,Shoulders,8.0,kgs,12,,,,
2026-06-02,Seated Shoulder Press,Shoulders,8.0,kgs,12,,,,
2026-06-02,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-02,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-02,Lat Pulldown,Back,32.0,kgs,12,,,,
2026-06-02,Cable Overhead Triceps Extension,Triceps,6.8,kgs,10,,,,
2026-06-02,Cable Overhead Triceps Extension,Triceps,8.0,kgs,10,,,,
2026-06-02,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-06-02,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-06-02,Triceps Push Down (Barre),Triceps,15.8,kgs,8,,,,
2026-06-02,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-02,Seated Leg Curl Machine,Legs,32.0,kgs,10,,,,
2026-06-04,Push Up,Chest,0.0,kgs,6,,,,
2026-06-04,Push Up,Chest,0.0,kgs,6,,,,
2026-06-04,Burpees,All,0.0,kgs,10,,,,
2026-06-04,Burpees,All,0.0,kgs,10,,,,
2026-06-04,Fentes,Legs,10.0,kgs,10,,,,
2026-06-04,Fentes,Legs,10.0,kgs,10,,,,
2026-06-04,Farmer's Carry,All,,,,30.0,m,0:00:00,48kg total
2026-06-04,Farmer's Carry,All,,,,30.0,m,0:00:00,20kg total
2026-06-04,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-06-04,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-06-04,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-06-04,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-06-04,Plank,Abs,0.0,kgs,,,,0:00:45,
2026-06-04,Farmer's Carry,All,,,,30.0,m,0:00:00,
2026-06-04,Wall Sit,Legs,,,,0.0,m,0:00:45,
2026-06-04,Fentes,Legs,10.0,kgs,10,,,,
2026-06-04,Burpees,All,0.0,kgs,10,,,,
2026-06-04,Push Up,Chest,0.0,kgs,6,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Pull Up,Back,0.0,kgs,2,,,,
2026-06-08,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-08,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-08,V Abs,Abs,0.0,kgs,20,,,,
2026-06-08,V Abs,Abs,0.0,kgs,20,,,,
2026-06-08,V Abs,Abs,0.0,kgs,20,,,,
2026-06-08,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-08,Bench Dip,Triceps,0.0,kgs,15,,,,
2026-06-08,Push Up,Chest,0.0,kgs,8,,,,
2026-06-08,Push Up,Chest,0.0,kgs,8,,,,
2026-06-08,Push Up,Chest,0.0,kgs,8,,,,
2026-06-08,Fentes Pied Avant Sureleve,Legs,2.0,kgs,8,,,,Glute Plyo box
2026-06-08,Fentes Pied Avant Sureleve,Legs,2.0,kgs,8,,,,
2026-06-08,Calf Raise,Legs,8.0,kgs,8,,,,
2026-06-08,Calf Raise,Legs,8.0,kgs,10,,,,
2026-06-08,Calf Raise,Legs,8.0,kgs,10,,,,
